X0 Y0 helicalID MicrographName ShiftX ShiftY AngleRot AngleTilt AnglePsi
1093.922652 413.810701 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.37891 -0.68591 -13.90243 97.517222 -41.08313
1138.988176 454.854031 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -0.20566 -13.99032 97.441970 -41.08318
1138.053699 454.897361 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.03241 -0.20566 -13.99029 97.291533 -41.08318
1184.119223 494.940692 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.51266 -0.85916 -14.07820 97.366731 -41.31761
1230.184746 535.984022 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.03241 -0.37891 -13.99034 97.592459 -41.43475
1320.250269 617.027353 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.37891 -0.20566 -13.90234 96.915670 -41.66905
1320.315793 617.070683 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.20566 -0.20566 -13.90234 96.915670 -41.66905
1365.381316 658.114014 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.03241 -0.51266 -13.90229 96.615183 -42.02061
1411.446840 700.157344 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.68591 -0.20566 -13.90227 96.465009 -41.90342
1501.512363 782.200674 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -0.68591 -13.99008 95.939727 -42.13784
1546.577886 824.244005 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -0.51266 -14.07799 96.014720 -42.25509
1591.643410 865.287335 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.03241 -1.20566 -13.98999 95.340027 -42.48939
1591.708933 866.330666 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -0.37891 -14.07787 95.265093 -42.48945
1681.774457 950.373996 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -0.20566 -13.98996 95.190195 -42.60658
1681.839980 950.417326 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.68591 -0.20566 -14.07787 95.265093 -42.60664
1726.905503 992.460657 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.37891 0.140838 -14.07773 94.366712 -42.95819
1771.971027 1034.503987 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.20566 -0.20566 -14.07773 94.366712 -42.95819
1815.036550 1076.547318 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.68591 -0.20566 -14.07775 94.516362 -42.95819
1860.102074 1118.590648 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.03241 -0.51266 -14.07768 94.067500 -42.84100
1905.167597 1161.633979 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -0.03241 -13.98980 94.142306 -42.95813
1950.233120 1203.677309 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.51266 -3.51266 -0.89356 99.933519 -42.12951
1994.298644 1245.720639 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.20566 -0.20566 -13.72604 93.618939 -42.95796
2038.364167 1287.763970 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.68591 -0.68591 -13.81390 93.394703 -43.42676
2038.429690 1288.807300 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.51266 0.314088 -13.90176 93.170517 -43.42682
2082.495214 1330.850631 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.68591 -0.37891 -13.90176 93.170517 -43.77838
2170.560737 1416.893961 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -0.20566 -13.98959 92.796989 -43.77843
2214.626261 1459.937291 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.51266 -1.20566 -14.25541 105.904456 -43.66176
2214.691784 1458.980622 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 0.967588 0.140838 5.347526 102.442873 -40.95356
2259.757307 1502.023952 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 0.140838 0.794338 -1.77257 100.085002 -42.36446
2302.822831 1544.067283 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.51266 -0.51266 -14.25321 92.423551 -43.54422
2391.888354 1629.110613 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.37891 -0.37891 -14.42893 91.975579 -44.01307
2391.953878 1629.153944 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.20566 -0.20566 -14.42893 91.975579 -44.13026
2434.019401 1672.197274 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.37891 -0.51266 -14.34105 92.050242 -43.89583
713.366811 3655.634918 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 1.140838 -0.51266 117.403477 83.253329 -78.07268
699.467373 3595.288264 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 0.487338 -0.51266 117.051903 83.253529 -77.83820
675.567935 3472.941609 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 0.140838 1.140838 118.547161 85.127436 -76.90125
659.668497 3409.594955 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.51266 -0.68591 118.283355 84.902929 -76.66679
647.769059 3351.248301 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 1.967588 -1.68591 117.579351 83.403449 -78.77586
632.869621 3291.901646 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.51266 5.487338 118.741617 116.342435 -78.18676
618.970183 3227.554992 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -4.20566 118.545795 82.726541 -78.54173
608.070745 3177.208338 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 0.314088 -1.20566 119.050395 50.046539 -77.24333
586.171307 3085.861683 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 2.621088 -0.85916 117.490894 82.426210 -76.19764
579.271869 3050.515029 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 2.794338 -1.68591 117.315280 82.727237 -76.19761
562.372431 2990.168375 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 0.487338 -1.85916 118.722352 84.078247 -76.43250
542.472993 2909.821720 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 2.621088 0.140838 118.411899 143.169844 -76.64537
531.573555 2872.475066 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -2.03241 2.140838 118.283184 84.603265 -74.08865
516.674117 2811.128412 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 1.314088 -1.51266 119.071692 80.161069 -75.61199
502.774679 2754.781758 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 2.621088 1.314088 117.930839 83.253030 -73.50252
485.875241 2691.435103 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 1.967588 1.314088 117.579610 83.853841 -74.32277
469.975803 2631.088449 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 0.140838 -2.20566 116.697669 78.720564 -75.14237
453.076365 2573.741795 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 0.140838 -1.68591 116.433846 78.492417 -74.79070
435.176927 2514.395140 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.20566 -1.68591 116.346358 79.176822 -74.55638
421.277489 2457.048486 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 1.140838 -1.03241 116.345905 78.416328 -74.43910
404.378051 2398.701832 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.85916 -0.68591 117.842730 82.877325 -74.20559
386.478613 2342.355177 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -1.85916 2.487338 117.842989 83.328196 -74.90875
368.579174 2282.008523 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc -0.51266 1.487338 117.754793 82.802187 -72.79931
356.679736 2229.661869 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 2.140838 0.794338 118.188621 73.258773 -73.14983
338.780298 2168.315214 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 3.487338 1.314088 118.035811 112.248738 -71.74236
335.880860 2163.968560 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00031_4-4.mrc 2.487338 -0.37891 117.403823 83.853941 -72.56490
3642.931946 3746.727159 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 -0.51266 -161.20648 92.502639 43.171791
3687.940171 3703.719848 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.37891 -161.20644 92.353293 43.171792
3777.948397 3617.712536 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.37891 -161.29429 92.129286 43.171847
3777.956622 3617.705225 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.37891 -161.29429 92.129286 43.171847
3845.964848 3552.697913 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.51266 -161.20635 91.905349 43.054608
3913.973073 3488.690602 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.20566 -161.20629 91.606787 42.820235
3958.981298 3445.683290 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.51266 -0.20566 -161.11839 91.532172 42.820182
3958.989524 3445.675979 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.37891 -0.20566 -161.11839 91.532172 42.820182
4004.997749 3402.668667 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 -0.37891 -161.03048 91.457560 42.820129
4049.005975 3359.661356 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.37891 -160.94258 91.382950 42.937264
4095.014200 3317.654044 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 0.140838 -160.85467 91.308343 42.937211
4158.022425 3257.646733 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 0.140838 -160.58673 71.833969 43.053604
4185.030651 3231.639422 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 -0.20566 -160.76670 90.935266 42.937159
4206.038876 3214.632110 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -2.20566 3.314088 -160.76670 90.935266 42.937159
4321.047102 3103.624799 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.03241 -160.67851 89.517760 42.819920
4320.055327 3103.617487 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.51266 -0.03241 -160.67851 89.517760 42.819920
4366.063552 3060.610176 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -2.85916 1.140838 -160.67559 75.949703 43.053922
4411.071778 3018.602864 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.37891 -0.03241 -160.41476 89.144773 42.702572
4457.080003 2975.595553 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.37891 -160.32685 89.070179 42.468144
4503.088228 2933.588241 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 -0.03241 -160.23895 88.995585 42.350903
4549.096454 2891.580930 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.03241 -160.15104 88.920988 42.233663
4574.104679 2873.573618 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc 1.314088 2.314088 -159.97798 101.228518 41.998939
4641.112905 2807.566307 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 0.140838 -159.97529 89.070256 42.116370
4687.121130 2764.558995 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.51266 -159.88738 88.995661 41.999129
4733.129355 2722.551684 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 -0.51266 -159.71156 88.846467 41.881836
4779.137581 2681.544373 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.37891 -0.03241 -159.62369 88.921104 41.647408
4826.145806 2639.537061 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 -0.20566 -159.53578 88.846506 41.412980
4872.154032 2598.529750 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 0.140838 -159.44787 88.771907 41.295740
4919.162257 2556.522438 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 -0.51266 -159.35996 88.697306 41.178499
4966.170482 2515.515127 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.51266 -159.27209 88.771947 40.944072
5012.178708 2474.507815 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.51266 -0.51266 -159.09631 88.771987 40.709591
5060.186933 2434.500504 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 0.140838 -159.00843 88.846626 40.475164
5107.195159 2393.493192 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 -0.20566 -158.83265 88.846666 40.240684
5107.203384 2393.485881 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 -0.20566 -158.83265 88.846666 40.240684
5154.211609 2352.478569 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.51266 -158.65690 88.995939 40.123393
5202.219835 2312.471258 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.37891 -158.65690 88.995939 40.006205
5297.228060 2232.463946 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.03241 -158.30533 88.996022 39.537246
5297.236286 2232.456635 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.03241 -158.30533 88.996022 39.537246
5345.244511 2192.449324 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 -0.03241 -158.21746 89.070656 39.420006
5393.252736 2152.442012 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.37891 -0.20566 -158.12955 88.996063 39.185579
5478.619202 2722.141463 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 0.140838 133.051152 88.482738 39.460415
5430.092593 2762.684113 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 0.314088 133.051152 88.482738 39.460415
5383.565984 2802.226762 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 0.314088 132.963295 88.557407 39.460453
5287.039375 2882.769411 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 0.487338 132.787652 88.855978 39.460526
5240.512766 2922.312060 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 0.487338 132.699796 88.930637 39.460564
5192.986157 2962.854710 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 0.487338 132.611940 89.005294 39.577789
5145.459548 3002.397359 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.51266 0.314088 132.524013 88.930720 39.577827
5097.932939 3042.940008 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 0.140838 132.348301 89.080032 39.812277
5050.406330 3082.482658 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.03241 132.348301 89.080032 39.929464
5050.879721 3082.025307 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.03241 132.348301 89.080032 39.929464
5002.353112 3123.567956 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 0.314088 132.260446 89.154686 40.046689
4955.826503 3163.110605 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 -0.03241 132.172590 89.229338 40.046727
4908.299894 3204.653255 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 0.487338 132.084805 89.453205 40.046763
4861.773285 3244.195904 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.03241 132.084805 89.453205 40.046763
4814.246676 3285.738553 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.51266 0.487338 131.996879 89.378640 40.046801
4766.720067 3325.281203 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 0.140838 131.908952 89.304073 40.046839
4719.193458 3365.823852 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 -0.03241 131.733241 89.453373 40.046913
4672.666848 3406.366501 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 0.314088 131.645386 89.528022 39.929763
4625.140239 3446.909150 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.68591 -0.03241 131.469676 89.677317 39.929837
4577.613630 3487.451800 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.20566 0.487338 131.294038 89.975818 39.929911
4530.087021 3527.994449 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 -0.03241 131.294253 90.423446 40.047099
4483.560412 3568.537098 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 0.314088 131.118616 90.721963 40.164362
4436.033803 3608.079748 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -1.03241 -0.03241 131.030834 90.945842 40.164401
4389.507194 3649.622397 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 0.140838 130.943053 91.169736 40.281627
4342.980585 3689.165046 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 -0.20566 130.855271 91.393648 40.281666
4295.453976 3730.707695 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00044_4-1.mrc -0.85916 0.140838 130.855344 91.542907 40.164480
433.818053 1253.824311 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 1.140838 0.314088 134.544456 86.615195 166.373853
492.300685 1267.180740 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.314088 134.720105 86.316139 166.373782
552.783317 1281.537170 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 0.140838 134.807896 86.091802 166.373749
552.265949 1281.893599 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 0.314088 134.807896 86.091802 166.256562
612.748582 1295.250028 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 1.140838 0.140838 134.807828 85.942237 166.373754
731.231214 1324.606458 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.621088 134.983546 85.792566 166.256492
731.713846 1324.962887 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.621088 134.983546 85.792566 166.256492
791.196478 1338.319316 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 0.621088 135.159333 85.792486 166.256412
910.679110 1366.675745 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.140838 135.335121 85.792407 166.256332
970.161742 1380.032175 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.140838 135.422980 85.717561 166.139107
970.644374 1380.388604 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.140838 135.422980 85.717561 166.139107
1089.127007 1409.745033 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.487338 135.510908 85.792328 166.021877
1089.609639 1409.101463 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.487338 135.510908 85.792328 166.021877
1149.092271 1423.457892 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.140838 135.774622 85.867009 165.904566
1209.574903 1438.814321 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 1.140838 0.487338 135.774622 85.867009 165.904566
1268.057535 1452.170750 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.140838 135.950476 86.016509 165.787293
1328.540167 1467.527180 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.314088 136.038403 86.091248 165.787250
1387.022799 1482.883609 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.314088 0.621088 136.126396 86.315507 165.670015
1447.505432 1496.240038 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.621088 0.140838 136.302249 86.464929 165.669930
1507.988064 1511.596467 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 0.314088 136.478101 86.614327 165.552657
1614.470696 1537.952897 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc -8.51266 -2.51266 136.654019 86.913135 165.435380
1626.953328 1541.309326 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 0.621088 136.654019 86.913135 165.435380
1685.435960 1556.665755 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.621088 136.654085 87.062545 165.435376
1745.918592 1571.022185 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.794338 136.654151 87.211936 165.435373
1805.401224 1585.378614 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 1.140838 0.140838 136.742076 87.286586 165.435331
1864.883857 1600.735043 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.140838 136.742142 87.435949 165.552515
1924.366489 1615.091472 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.314088 136.830133 87.659922 165.552470
1984.849121 1630.447902 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 1.140838 0.314088 136.918058 87.734547 165.435240
2043.331753 1645.804331 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.314088 137.005983 87.809167 165.318010
2103.814385 1660.160760 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.314088 137.006048 87.958474 165.318008
2163.297017 1675.517189 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 1.140838 0.140838 137.094038 88.182371 165.083588
2222.779649 1691.873619 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.621088 137.269887 88.331569 164.966316
2282.262282 1706.230048 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.314088 137.357811 88.406164 164.849086
2341.744914 1722.586477 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.621088 137.357876 88.555423 164.731897
2401.227546 1737.942907 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.140838 137.357940 88.704672 164.731896
2460.710178 1753.299336 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.314088 137.357940 88.704672 164.731896
2520.192810 1769.655765 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.487338 137.357940 88.704672 164.731896
2579.675442 1784.012194 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.140838 137.445929 88.928491 164.731852
2639.158074 1800.368624 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.314088 137.533788 88.853836 164.731811
2698.640707 1816.725053 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.487338 137.621776 89.077644 164.731768
2758.123339 1831.081482 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 -0.03241 137.709700 89.152218 164.731726
2818.605971 1847.437912 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 1.140838 0.314088 137.709700 89.152218 164.731726
2877.088603 1863.794341 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.487338 137.797623 89.226791 164.731684
2937.571235 1878.150770 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 0.140838 137.885610 89.450579 164.731641
2996.053867 1894.507199 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.487338 0.314088 137.885610 89.450579 164.731641
3067.536499 1912.863629 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 9.487338 2.314088 138.061456 89.599716 164.848745
3128.019132 1928.220058 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 2.794338 0.967588 137.610909 65.512638 165.437335
3175.501764 1940.576487 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.621088 0.140838 138.325351 90.121833 165.082993
3235.984396 1956.932916 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 0.794338 138.413337 90.345610 165.082952
3295.467028 1971.289346 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 1.140838 0.487338 138.501322 90.569393 165.082910
3294.949660 1971.645775 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.314088 0.487338 138.501259 90.420179 165.082910
3414.432292 2001.002204 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 -0.03241 138.589307 90.793184 164.965682
3414.914924 2001.358634 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 -0.03241 138.677229 90.867759 164.965640
3460.397557 2013.715063 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc -2.68591 -1.68591 138.011080 41.049958 165.213143
3593.880189 2048.071492 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.794338 0.621088 138.941119 91.389983 164.965518
3653.362821 2063.427921 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00045_4-2.mrc 0.967588 0.140838 139.029040 91.464574 164.848288
